motor,doc_id,nombre_pdf,ruta_relativa_repo,ruta_absoluta_pdf,page_index,campo,valor_gold,valor_pred,exactitud_binaria,tiempo_pagina_s,len_texto_pagina,fecha_corrida
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,monto_total,,,N/A,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,ruc_receptor,,,N/A,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,razon_social_emisor,,,N/A,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,ruc_emisor,20380795907,04601608303,0,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,tipo_documento,planilla_viaticos,,0,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,serie_numero,00242,,0,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,fecha_emision,2026-01-27,2026-01-27,1,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,moneda,PEN,PEN,1,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,monto_subtotal,,,N/A,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,monto_igv,,,N/A,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,monto_total,991.70,991.70,1,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,ruc_receptor,,,N/A,2.5343,3080,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,razon_social_emisor,AMIQUERO AHUI CARLOS FERNANDO,,0,2.5343,3080,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,ruc_emisor,20380795907,,0,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,tipo_documento,nota_pago,,0,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,serie_numero,1792-26-95-2601620,,0,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,fecha_emision,2026-02-10,2026-02-06,0,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,moneda,PEN,PEN,1,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,monto_subtotal,,,N/A,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,monto_igv,,,N/A,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,monto_total,991.70,,0,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,ruc_receptor,,,N/A,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,razon_social_emisor,,,N/A,1.4357,1976,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,ruc_emisor,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,tipo_documento,informe_comision,informe_comision,1,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,serie_numero,,00242,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,fecha_emision,2026-02-27,,0,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,moneda,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,monto_subtotal,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,monto_igv,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,monto_total,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,ruc_receptor,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,7,razon_social_emisor,,,N/A,0.5906,2083,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,ruc_emisor,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,tipo_documento,anexo_informe,,0,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,serie_numero,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,fecha_emision,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,moneda,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,monto_subtotal,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,monto_igv,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,monto_total,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,ruc_receptor,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,8,razon_social_emisor,,,N/A,1.3513,1610,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,ruc_emisor,10288513673,20380795907,0,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,tipo_documento,01,01,1,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,serie_numero,F001-00001706,,0,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,fecha_emision,2026-02-06,2026-02-06,1,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,moneda,PEN,PEN,1,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,monto_subtotal,38.98,,0,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,monto_igv,7.02,7.02,1,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,monto_total,46.00,46.00,1,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,ruc_receptor,20380795907,10288513673,0,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,13,razon_social_emisor,RESTAURANT HATUN WASI,FACTURA ELECTRÓNICA F001-00001706,0,1.2819,1181,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,ruc_emisor,10288513673,20380795907,0,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,tipo_documento,01,01,1,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,serie_numero,F001-00001707,,0,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,fecha_emision,2026-02-06,2026-02-06,1,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,moneda,PEN,PEN,1,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,monto_subtotal,67.80,,0,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,monto_igv,12.20,12.20,1,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,monto_total,80.00,80.00,1,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,ruc_receptor,20380795907,10288513673,0,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,15,razon_social_emisor,RESTAURANT HATUN WASI,FACTURA ELECTRÓNICA F001-00001707,0,1.1543,1136,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,ruc_emisor,10288513673,20380795907,0,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,tipo_documento,01,01,1,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,serie_numero,F001-00001711,,0,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,fecha_emision,2026-02-07,2026-02-07,1,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,moneda,PEN,PEN,1,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,monto_subtotal,38.14,,0,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,monto_igv,6.86,6.86,1,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,monto_total,45.00,45.00,1,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,ruc_receptor,20380795907,10288513673,0,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,razon_social_emisor,RESTAURANT HATUN WASI,FACTURA ELECTRÓNICA F001-00001711,0,1.39,1263,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,ruc_emisor,10288019482,10288019482,1,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,tipo_documento,01,01,1,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,serie_numero,F003-2106,F003-2106,1,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,fecha_emision,2026-02-07,2026-02-07,1,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,moneda,PEN,PEN,1,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,monto_subtotal,45.45,,0,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,monto_igv,4.55,,0,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,monto_total,50.00,24.00,0,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,ruc_receptor,20380795907,20380795907,1,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,razon_social_emisor,RESTAURANTE EL DORADO,"Ofrece:	Pollos	a	La	Brasa,	Brosther,	Salchipapas, Platos	Extras,	Menú	Ejecutivo,",0,1.0447,1411,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,ruc_emisor,10288513673,20380795907,0,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,tipo_documento,01,01,1,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,serie_numero,F001-00001712,,0,1.4645,1183,2026-04-13
